LOOPNr,ID,Depth,Redox_mV,Electrode_Label,Grounding,DateTime,UpDn
LOOP4,Geological Window-1b,5.386,-209.9,Pt2,,2021-03-09 12:28:07.866,Dn
LOOP4,Geological Window-1b,5.411,-208.8,Pt1,,2021-03-09 12:28:08.667,Dn
LOOP4,Geological Window-1b,5.429,-214.5,Pt2,,2021-03-09 12:28:09.471,Dn
LOOP4,Geological Window-1b,5.445,-231.8,Pt1,,2021-03-09 12:28:10.289,Dn
LOOP4,Geological Window-1b,5.462,-209.4,Pt2,,2021-03-09 12:28:11.089,Dn
LOOP4,Geological Window-1b,5.488,-222.7,Pt1,,2021-03-09 12:28:11.936,Dn
LOOP4,Geological Window-1b,5.504,-206.3,Pt2,,2021-03-09 12:28:12.758,Dn
LOOP4,Geological Window-1b,5.505,-281.3,Pt2,,2021-03-09 12:28:58.178,Dn
LOOP4,Geological Window-1b,5.505,-255.8,Pt1,,2021-03-09 12:28:58.993,Dn
LOOP4,Geological Window-1b,5.511,-336.0,Pt2,,2021-03-09 12:28:59.792,Dn
LOOP4,Geological Window-1b,5.512,-394.5,Pt1,,2021-03-09 12:29:00.609,Dn
LOOP4,Geological Window-1b,5.519,-261.9,Pt2,,2021-03-09 12:29:01.436,Dn
LOOP4,Geological Window-1b,5.536,-252.0,Pt1,,2021-03-09 12:29:02.237,Dn
LOOP4,Geological Window-1b,5.552,-251.1,Pt2,,2021-03-09 12:29:03.044,Dn
LOOP4,Geological Window-1b,5.569,-256.4,Pt1,,2021-03-09 12:29:03.857,Dn
LOOP4,Geological Window-1b,5.586,-242.9,Pt2,,2021-03-09 12:29:04.674,Dn
LOOP4,Geological Window-1b,5.602,-242.6,Pt1,,2021-03-09 12:29:05.472,Dn
LOOP4,Geological Window-1b,5.627,-240.6,Pt2,,2021-03-09 12:29:06.309,Dn
LOOP4,Geological Window-1b,5.644,-238.7,Pt1,,2021-03-09 12:29:07.104,Dn
LOOP4,Geological Window-1b,5.661,-238.5,Pt2,,2021-03-09 12:29:07.920,Dn
LOOP4,Geological Window-1b,5.679,-238.7,Pt1,,2021-03-09 12:29:08.720,Dn
LOOP4,Geological Window-1b,5.695,-241.4,Pt2,,2021-03-09 12:29:09.536,Dn
LOOP4,Geological Window-1b,5.713,-240.6,Pt1,,2021-03-09 12:29:10.358,Dn
LOOP4,Geological Window-1b,5.734,-236.8,Pt2,,2021-03-09 12:29:11.168,Dn
LOOP4,Geological Window-1b,5.752,-248.7,Pt1,,2021-03-09 12:29:11.968,Dn
LOOP4,Geological Window-1b,5.768,-228.9,Pt2,,2021-03-09 12:29:12.799,Dn
LOOP4,Geological Window-1b,5.794,-253.3,Pt1,,2021-03-09 12:29:13.601,Dn
LOOP4,Geological Window-1b,5.81,-236.6,Pt2,,2021-03-09 12:29:14.415,Dn
LOOP4,Geological Window-1b,5.827,-259.9,Pt1,,2021-03-09 12:29:15.217,Dn
LOOP4,Geological Window-1b,5.844,-237.6,Pt2,,2021-03-09 12:29:16.033,Dn
LOOP4,Geological Window-1b,5.86,-259.9,Pt1,,2021-03-09 12:29:16.849,Dn
LOOP4,Geological Window-1b,5.877,-250.7,Pt2,,2021-03-09 12:29:17.648,Dn
LOOP4,Geological Window-1b,5.895,-287.5,Pt1,,2021-03-09 12:29:18.479,Dn
LOOP4,Geological Window-1b,5.907,-266.1,Pt2,,2021-03-09 12:29:19.281,Dn
LOOP4,Geological Window-1b,5.923,-295.9,Pt1,,2021-03-09 12:29:20.097,Dn
LOOP4,Geological Window-1b,5.94,-268.8,Pt2,,2021-03-09 12:29:20.896,Dn
LOOP4,Geological Window-1b,5.956,-297.6,Pt1,,2021-03-09 12:29:21.738,Dn
LOOP4,Geological Window-1b,5.964,-257.5,Pt2,,2021-03-09 12:29:22.539,Dn
LOOP4,Geological Window-1b,5.981,-298.7,Pt1,,2021-03-09 12:29:23.344,Dn
LOOP4,Geological Window-1b,5.997,-252.3,Pt2,,2021-03-09 12:29:24.159,Dn
LOOP4,Geological Window-1b,6.014,-287.2,Pt1,,2021-03-09 12:29:24.975,Dn
LOOP4,Geological Window-1b,6.022,-258.7,Pt2,,2021-03-09 12:29:25.777,Dn
LOOP4,Geological Window-1b,6.039,-278.3,Pt1,,2021-03-09 12:29:26.577,Dn
LOOP4,Geological Window-1b,6.057,-270.7,Pt2,,2021-03-09 12:29:27.392,Dn
LOOP4,Geological Window-1b,6.065,-281.8,Pt1,,2021-03-09 12:29:28.210,Dn
LOOP4,Geological Window-1b,6.082,-272.9,Pt2,,2021-03-09 12:29:29.025,Dn
LOOP4,Geological Window-1b,6.098,-278.3,Pt1,,2021-03-09 12:29:29.824,Dn
LOOP4,Geological Window-1b,6.106,-279.8,Pt2,,2021-03-09 12:29:30.641,Dn
LOOP4,Geological Window-1b,6.123,-263.5,Pt1,,2021-03-09 12:29:31.466,Dn
LOOP4,Geological Window-1b,6.131,-288.1,Pt2,,2021-03-09 12:29:32.267,Dn
LOOP4,Geological Window-1b,6.148,-279.2,Pt1,,2021-03-09 12:29:33.080,Dn
LOOP4,Geological Window-1b,6.157,-293.7,Pt2,,2021-03-09 12:29:33.888,Dn
LOOP4,Geological Window-1b,6.165,-301.6,Pt1,,2021-03-09 12:29:34.704,Dn
LOOP4,Geological Window-1b,6.174,-303.9,Pt2,,2021-03-09 12:29:35.518,Dn
LOOP4,Geological Window-1b,6.191,-305.9,Pt1,,2021-03-09 12:29:36.331,Dn
LOOP4,Geological Window-1b,6.199,-299.4,Pt2,,2021-03-09 12:29:37.136,Dn
LOOP4,Geological Window-1b,6.207,-326.5,Pt1,,2021-03-09 12:29:37.952,Dn
LOOP4,Geological Window-1b,6.216,-308.7,Pt2,,2021-03-09 12:29:38.768,Dn
LOOP4,Geological Window-1b,6.224,-333.9,Pt1,,2021-03-09 12:29:39.569,Dn
LOOP4,Geological Window-1b,6.241,-313.6,Pt2,,2021-03-09 12:29:40.416,Dn
LOOP4,Geological Window-1b,6.249,-330.8,Pt1,,2021-03-09 12:29:41.192,Dn
LOOP4,Geological Window-1b,6.257,-317.3,Pt2,,2021-03-09 12:29:42.001,Dn
LOOP4,Geological Window-1b,6.266,-335.1,Pt1,,2021-03-09 12:29:42.816,Dn
LOOP4,Geological Window-1b,6.278,-324.4,Pt2,,2021-03-09 12:29:43.632,Dn
LOOP4,Geological Window-1b,6.286,-341.7,Pt1,,2021-03-09 12:29:44.432,Dn
LOOP4,Geological Window-1b,6.295,-328.6,Pt2,,2021-03-09 12:29:45.249,Dn
LOOP4,Geological Window-1b,6.303,-347.4,Pt1,,2021-03-09 12:29:46.065,Dn
LOOP4,Geological Window-1b,6.32,-332.7,Pt2,,2021-03-09 12:29:46.904,Dn
LOOP4,Geological Window-1b,6.328,-358.1,Pt1,,2021-03-09 12:29:47.680,Dn
LOOP4,Geological Window-1b,6.336,-334.3,Pt2,,2021-03-09 12:29:48.498,Dn
LOOP4,Geological Window-1b,6.345,-354.3,Pt1,,2021-03-09 12:29:49.319,Dn
LOOP4,Geological Window-1b,6.361,-338.1,Pt2,,2021-03-09 12:29:50.128,Dn
LOOP4,Geological Window-1b,6.37,-359.0,Pt1,,2021-03-09 12:29:50.929,Dn
LOOP4,Geological Window-1b,6.381,-343.0,Pt2,,2021-03-09 12:29:51.745,Dn
LOOP4,Geological Window-1b,6.39,-369.9,Pt1,,2021-03-09 12:29:52.560,Dn
LOOP4,Geological Window-1b,6.398,-349.9,Pt2,,2021-03-09 12:29:53.360,Dn
LOOP4,Geological Window-1b,6.407,-384.9,Pt1,,2021-03-09 12:29:54.176,Dn
LOOP4,Geological Window-1b,6.415,-352.5,Pt2,,2021-03-09 12:29:54.992,Dn
LOOP4,Geological Window-1b,6.423,-392.6,Pt1,,2021-03-09 12:29:55.812,Dn
LOOP4,Geological Window-1b,6.44,-362.9,Pt2,,2021-03-09 12:29:56.634,Dn
LOOP4,Geological Window-1b,6.448,-401.6,Pt1,,2021-03-09 12:29:57.425,Dn
LOOP4,Geological Window-1b,6.456,-385.9,Pt2,,2021-03-09 12:29:58.254,Dn
LOOP4,Geological Window-1b,6.464,-418.7,Pt1,,2021-03-09 12:29:59.071,Dn
LOOP4,Til layer-1a,0.03,28.0,Pt1,,2021-03-09 14:14:00.017,Dn
LOOP4,Til layer-1a,0.03,28.0,Pt1,,2021-03-09 14:14:00.017,Dn
LOOP4,Til layer-1a,0.052,85.4,Pt2,,2021-03-09 14:14:00.806,Dn
LOOP4,Til layer-1a,0.052,85.4,Pt2,,2021-03-09 14:14:00.806,Dn
LOOP4,Til layer-1a,0.11,30.2,Pt1,,2021-03-09 14:14:01.657,Dn
LOOP4,Til layer-1a,0.144,148.1,Pt2,,2021-03-09 14:14:02.479,Dn
LOOP4,Til layer-1a,0.177,20.9,Pt1,,2021-03-09 14:14:03.254,Dn
LOOP4,Til layer-1a,0.218,169.2,Pt2,,2021-03-09 14:14:04.070,Dn
LOOP4,Til layer-1a,0.26,9.4,Pt1,,2021-03-09 14:14:04.902,Dn
LOOP4,Til layer-1a,0.293,167.6,Pt2,,2021-03-09 14:14:05.684,Dn
LOOP4,Til layer-1a,0.335,20.2,Pt1,,2021-03-09 14:14:06.500,Dn
LOOP4,Til layer-1a,0.376,150.3,Pt2,,2021-03-09 14:14:07.316,Dn
LOOP4,Til layer-1a,0.418,19.4,Pt1,,2021-03-09 14:14:08.151,Dn
LOOP4,Til layer-1a,0.453,139.2,Pt2,,2021-03-09 14:14:08.935,Dn
LOOP4,Til layer-1a,0.495,137.9,Pt1,,2021-03-09 14:14:09.762,Dn
LOOP4,Til layer-1a,0.536,28.9,Pt2,,2021-03-09 14:14:10.613,Dn
LOOP4,Til layer-1a,0.569,122.1,Pt1,,2021-03-09 14:14:11.367,Dn
LOOP4,Til layer-1a,0.61,134.5,Pt2,,2021-03-09 14:14:12.211,Dn
LOOP4,Til layer-1a,0.635,141.9,Pt1,,2021-03-09 14:14:13.013,Dn
LOOP4,Til layer-1a,0.635,174.1,Pt2,,2021-03-09 14:14:13.801,Dn
LOOP4,Til layer-1a,0.653,112.4,Pt2,,2021-03-09 14:15:05.748,Dn
LOOP4,Til layer-1a,0.653,187.8,Pt1,,2021-03-09 14:15:06.576,Dn
LOOP4,Til layer-1a,0.659,207.0,Pt2,,2021-03-09 14:15:07.378,Dn
LOOP4,Til layer-1a,0.679,177.1,Pt1,,2021-03-09 14:15:08.181,Dn
LOOP4,Til layer-1a,0.68,175.6,Pt2,,2021-03-09 14:15:08.997,Dn
LOOP4,Til layer-1a,0.713,164.3,Pt1,,2021-03-09 14:15:09.812,Dn
LOOP4,Til layer-1a,0.721,175.0,Pt2,,2021-03-09 14:15:10.612,Dn
LOOP4,Til layer-1a,0.764,129.0,Pt1,,2021-03-09 14:15:11.429,Dn
LOOP4,Til layer-1a,0.798,176.3,Pt2,,2021-03-09 14:15:12.259,Dn
LOOP4,Til layer-1a,0.839,89.3,Pt1,,2021-03-09 14:15:13.059,Dn
LOOP4,Til layer-1a,0.862,179.6,Pt2,,2021-03-09 14:15:13.874,Dn
LOOP4,Til layer-1a,0.91,56.6,Pt1,,2021-03-09 14:15:14.677,Dn
LOOP4,Til layer-1a,0.951,188.4,Pt2,,2021-03-09 14:15:15.531,Dn
LOOP4,Til layer-1a,0.984,47.4,Pt1,,2021-03-09 14:15:16.298,Dn
LOOP4,Til layer-1a,1.018,152.9,Pt2,,2021-03-09 14:15:17.108,Dn
LOOP4,Til layer-1a,1.051,124.9,Pt1,,2021-03-09 14:15:17.924,Dn
LOOP4,Til layer-1a,1.084,144.9,Pt2,,2021-03-09 14:15:18.748,Dn
LOOP4,Til layer-1a,1.118,157.6,Pt1,,2021-03-09 14:15:19.594,Dn
LOOP4,Til layer-1a,1.143,153.9,Pt2,,2021-03-09 14:15:20.357,Dn
LOOP4,Til layer-1a,1.177,133.1,Pt1,,2021-03-09 14:15:21.173,Dn
LOOP4,Til layer-1a,1.199,117.6,Pt2,,2021-03-09 14:15:21.993,Dn
LOOP4,Til layer-1a,1.234,138.4,Pt1,,2021-03-09 14:15:22.789,Dn
LOOP4,Til layer-1a,1.259,143.5,Pt2,,2021-03-09 14:15:23.605,Dn
LOOP4,Til layer-1a,1.284,126.7,Pt1,,2021-03-09 14:15:24.421,Dn
LOOP4,Til layer-1a,1.309,145.4,Pt2,,2021-03-09 14:15:25.251,Dn
LOOP4,Til layer-1a,1.327,80.0,Pt1,,2021-03-09 14:15:26.037,Dn
LOOP4,Til layer-1a,1.351,134.0,Pt2,,2021-03-09 14:15:26.853,Dn
LOOP4,Til layer-1a,1.377,53.0,Pt1,,2021-03-09 14:15:27.669,Dn
LOOP4,Til layer-1a,1.393,123.6,Pt2,,2021-03-09 14:15:28.469,Dn
LOOP4,Til layer-1a,1.419,23.2,Pt1,,2021-03-09 14:15:29.288,Dn
LOOP4,Til layer-1a,1.429,117.0,Pt2,,2021-03-09 14:15:30.101,Dn
LOOP4,Til layer-1a,1.465,-7.7,Pt1,,2021-03-09 14:15:30.900,Dn
LOOP4,Til layer-1a,1.484,108.4,Pt2,,2021-03-09 14:15:31.716,Dn
LOOP4,Til layer-1a,1.509,-20.1,Pt1,,2021-03-09 14:15:32.549,Dn
LOOP4,Til layer-1a,1.527,113.7,Pt2,,2021-03-09 14:15:33.364,Dn
LOOP4,Til layer-1a,1.552,-19.7,Pt1,,2021-03-09 14:15:34.163,Dn
LOOP4,Til layer-1a,1.577,99.1,Pt2,,2021-03-09 14:15:34.979,Dn
LOOP4,Til layer-1a,1.595,-37.1,Pt1,,2021-03-09 14:15:35.764,Dn
LOOP4,Til layer-1a,1.629,74.4,Pt2,,2021-03-09 14:15:36.611,Dn
LOOP4,Til layer-1a,1.646,-47.4,Pt1,,2021-03-09 14:15:37.397,Dn
LOOP4,Til layer-1a,1.664,63.7,Pt2,,2021-03-09 14:15:38.226,Dn
LOOP4,Til layer-1a,1.7,-14.3,Pt1,,2021-03-09 14:15:39.015,Dn
LOOP4,Til layer-1a,1.725,69.2,Pt2,,2021-03-09 14:15:39.828,Dn
LOOP4,Til layer-1a,1.751,-28.4,Pt1,,2021-03-09 14:15:40.659,Dn
LOOP4,Til layer-1a,1.776,81.1,Pt2,,2021-03-09 14:15:41.458,Dn
LOOP4,Til layer-1a,1.801,-10.1,Pt1,,2021-03-09 14:15:42.275,Dn
LOOP4,Til layer-1a,1.819,64.6,Pt2,,2021-03-09 14:15:43.077,Dn
LOOP4,Til layer-1a,1.844,-28.7,Pt1,,2021-03-09 14:15:43.876,Dn
LOOP4,Til layer-1a,1.861,49.1,Pt2,,2021-03-09 14:15:44.693,Dn
LOOP4,Til layer-1a,1.869,-26.7,Pt1,,2021-03-09 14:16:30.922,Dn
LOOP4,Til layer-1a,1.869,95.0,Pt2,,2021-03-09 14:16:31.685,Dn
LOOP4,Til layer-1a,1.873,53.1,Pt1,,2021-03-09 14:16:32.501,Dn
LOOP4,Til layer-1a,1.897,86.8,Pt2,,2021-03-09 14:16:33.333,Dn
LOOP4,Til layer-1a,1.93,18.5,Pt1,,2021-03-09 14:16:34.167,Dn
LOOP4,Til layer-1a,1.941,-96.5,Pt2,,2021-03-09 14:16:34.932,Dn
LOOP4,Til layer-1a,2.003,-116.7,Pt1,,2021-03-09 14:16:35.764,Dn
LOOP4,Til layer-1a,2.037,-185.5,Pt2,,2021-03-09 14:16:36.564,Dn
LOOP4,Til layer-1a,2.079,-204.7,Pt1,,2021-03-09 14:16:37.387,Dn
LOOP4,Til layer-1a,2.113,-124.0,Pt2,,2021-03-09 14:16:38.187,Dn
LOOP4,Til layer-1a,2.163,-161.2,Pt1,,2021-03-09 14:16:39.034,Dn
LOOP4,Til layer-1a,2.204,-64.2,Pt2,,2021-03-09 14:16:39.836,Dn
LOOP4,Til layer-1a,2.237,-119.6,Pt1,,2021-03-09 14:16:40.628,Dn
LOOP4,Til layer-1a,2.279,-65.5,Pt2,,2021-03-09 14:16:41.428,Dn
LOOP4,Til layer-1a,2.312,-120.8,Pt1,,2021-03-09 14:16:42.245,Dn
LOOP4,Til layer-1a,2.321,-24.8,Pt2,,2021-03-09 14:16:43.046,Dn
LOOP4,Til layer-1a,2.387,-57.3,Pt1,,2021-03-09 14:16:43.861,Dn
LOOP4,Til layer-1a,2.412,-11.8,Pt2,,2021-03-09 14:16:44.662,Dn
LOOP4,Til layer-1a,2.446,-58.2,Pt1,,2021-03-09 14:16:45.477,Dn
LOOP4,Til layer-1a,2.471,-26.9,Pt2,,2021-03-09 14:16:46.325,Dn
LOOP4,Til layer-1a,2.488,-82.8,Pt1,,2021-03-09 14:16:47.106,Dn
LOOP4,Til layer-1a,2.504,-57.4,Pt2,,2021-03-09 14:16:47.923,Dn
LOOP4,Til layer-1a,2.521,-74.0,Pt1,,2021-03-09 14:16:48.725,Dn
LOOP4,Til layer-1a,2.546,-59.1,Pt2,,2021-03-09 14:16:49.591,Dn
LOOP4,Til layer-1a,2.563,-97.9,Pt1,,2021-03-09 14:16:50.354,Dn
LOOP4,Til layer-1a,2.582,-45.1,Pt2,,2021-03-09 14:16:51.156,Dn
LOOP4,Til layer-1a,2.606,-108.0,Pt1,,2021-03-09 14:16:51.972,Dn
LOOP4,Til layer-1a,2.632,-65.6,Pt2,,2021-03-09 14:16:52.786,Dn
LOOP4,Til layer-1a,2.659,-127.2,Pt1,,2021-03-09 14:16:53.621,Dn
LOOP4,Til layer-1a,2.676,-89.3,Pt2,,2021-03-09 14:16:54.388,Dn
LOOP4,Til layer-1a,2.702,-135.9,Pt1,,2021-03-09 14:16:55.205,Dn
LOOP4,Til layer-1a,2.728,-103.5,Pt2,,2021-03-09 14:16:56.018,Dn
LOOP4,Til layer-1a,2.753,-149.4,Pt1,,2021-03-09 14:16:56.834,Dn
LOOP4,Til layer-1a,2.778,-116.3,Pt2,,2021-03-09 14:16:57.650,Dn
LOOP4,Til layer-1a,2.804,-174.3,Pt1,,2021-03-09 14:16:58.452,Dn
LOOP4,Til layer-1a,2.813,-80.0,Pt2,,2021-03-09 14:16:59.266,Dn
LOOP4,Til layer-1a,2.855,-157.5,Pt1,,2021-03-09 14:17:00.068,Dn
LOOP4,Til layer-1a,2.881,-95.8,Pt2,,2021-03-09 14:17:00.924,Dn
LOOP4,Til layer-1a,2.898,-129.2,Pt1,,2021-03-09 14:17:01.698,Dn
LOOP4,Til layer-1a,2.923,-115.6,Pt2,,2021-03-09 14:17:02.514,Dn
LOOP4,Til layer-1a,2.947,-141.2,Pt1,,2021-03-09 14:17:03.314,Dn
LOOP4,Til layer-1a,2.972,-132.1,Pt2,,2021-03-09 14:17:04.116,Dn
LOOP4,Til layer-1a,2.997,-163.4,Pt1,,2021-03-09 14:17:04.969,Dn
LOOP4,Til layer-1a,3.014,-129.4,Pt2,,2021-03-09 14:17:05.749,Dn
LOOP4,Til layer-1a,3.039,-161.2,Pt1,,2021-03-09 14:17:06.603,Dn
LOOP4,Til layer-1a,3.059,-138.1,Pt2,,2021-03-09 14:17:07.375,Dn
LOOP4,Til layer-1a,3.076,-154.6,Pt1,,2021-03-09 14:17:08.180,Dn
LOOP4,Til layer-1a,3.092,-155.8,Pt2,,2021-03-09 14:17:09.002,Dn
LOOP4,Til layer-1a,3.1,-121.5,Pt1,,2021-03-09 14:17:50.389,Dn
LOOP4,Til layer-1a,3.1,-64.6,Pt2,,2021-03-09 14:17:51.202,Dn
LOOP4,Til layer-1a,3.103,-128.6,Pt1,,2021-03-09 14:17:52.004,Dn
LOOP4,Til layer-1a,3.12,-124.7,Pt2,,2021-03-09 14:17:52.829,Dn
LOOP4,Til layer-1a,3.137,-196.9,Pt1,,2021-03-09 14:17:53.636,Dn
LOOP4,Til layer-1a,3.154,-204.9,Pt2,,2021-03-09 14:17:54.436,Dn
LOOP4,Til layer-1a,3.172,-248.5,Pt1,,2021-03-09 14:17:55.252,Dn
LOOP4,Til layer-1a,3.183,-229.3,Pt2,,2021-03-09 14:17:56.069,Dn
LOOP4,Til layer-1a,3.209,-279.9,Pt1,,2021-03-09 14:17:56.898,Dn
LOOP4,Til layer-1a,3.226,-226.9,Pt2,,2021-03-09 14:17:57.698,Dn
LOOP4,Til layer-1a,3.252,-292.0,Pt1,,2021-03-09 14:17:58.514,Dn
LOOP4,Til layer-1a,3.269,-246.9,Pt2,,2021-03-09 14:17:59.330,Dn
LOOP4,Til layer-1a,3.286,-304.7,Pt1,,2021-03-09 14:18:00.116,Dn
LOOP4,Til layer-1a,3.312,-258.6,Pt2,,2021-03-09 14:18:00.966,Dn
LOOP4,Til layer-1a,3.328,-307.4,Pt1,,2021-03-09 14:18:01.748,Dn
LOOP4,Til layer-1a,3.354,-271.8,Pt2,,2021-03-09 14:18:02.564,Dn
LOOP4,Til layer-1a,3.378,-326.6,Pt1,,2021-03-09 14:18:03.417,Dn
LOOP4,Til layer-1a,3.39,-275.1,Pt2,,2021-03-09 14:18:04.185,Dn
LOOP4,Til layer-1a,3.416,-309.9,Pt1,,2021-03-09 14:18:04.996,Dn
LOOP4,Til layer-1a,3.442,-291.0,Pt2,,2021-03-09 14:18:05.812,Dn
LOOP4,Til layer-1a,3.466,-320.6,Pt1,,2021-03-09 14:18:06.612,Dn
LOOP4,Til layer-1a,3.491,-310.8,Pt2,,2021-03-09 14:18:07.455,Dn
LOOP4,Til layer-1a,3.516,-338.3,Pt1,,2021-03-09 14:18:08.295,Dn
LOOP4,Til layer-1a,3.533,-312.7,Pt2,,2021-03-09 14:18:09.061,Dn
LOOP4,Til layer-1a,3.56,-354.0,Pt1,,2021-03-09 14:18:09.860,Dn
LOOP4,Til layer-1a,3.586,-323.1,Pt2,,2021-03-09 14:18:10.676,Dn
LOOP4,Til layer-1a,3.612,-368.4,Pt1,,2021-03-09 14:18:11.504,Dn
LOOP4,Til layer-1a,3.632,-325.9,Pt2,,2021-03-09 14:18:12.306,Dn
LOOP4,Til layer-1a,3.666,-380.1,Pt1,,2021-03-09 14:18:13.107,Dn
LOOP4,Til layer-1a,3.692,-336.9,Pt2,,2021-03-09 14:18:13.939,Dn
LOOP4,Til layer-1a,3.718,-383.1,Pt1,,2021-03-09 14:18:14.741,Dn
LOOP4,Til layer-1a,3.736,-340.7,Pt2,,2021-03-09 14:18:15.543,Dn
LOOP4,Til layer-1a,3.762,-363.4,Pt1,,2021-03-09 14:18:16.356,Dn
LOOP4,Til layer-1a,3.787,-342.8,Pt2,,2021-03-09 14:18:17.186,Dn
LOOP4,Til layer-1a,3.812,-350.4,Pt1,,2021-03-09 14:18:17.984,Dn
LOOP4,Til layer-1a,3.837,-337.6,Pt2,,2021-03-09 14:18:18.788,Dn
LOOP4,Til layer-1a,3.862,-344.9,Pt1,,2021-03-09 14:18:19.618,Dn
LOOP4,Til layer-1a,3.884,-330.9,Pt2,,2021-03-09 14:18:20.425,Dn
LOOP4,Til layer-1a,3.917,-338.7,Pt1,,2021-03-09 14:18:21.266,Dn
LOOP4,Til layer-1a,3.933,-339.4,Pt2,,2021-03-09 14:18:22.039,Dn
LOOP4,Til layer-1a,3.958,-337.7,Pt1,,2021-03-09 14:18:22.868,Dn
LOOP4,Til layer-1a,3.983,-400.1,Pt2,,2021-03-09 14:18:23.669,Dn
LOOP4,Til layer-1a,4.008,-322.5,Pt1,,2021-03-09 14:18:24.484,Dn
LOOP4,Til layer-1a,4.025,-432.4,Pt2,,2021-03-09 14:18:25.285,Dn
LOOP4,Til layer-1a,4.05,-373.6,Pt1,,2021-03-09 14:18:26.102,Dn
LOOP4,Til layer-1a,4.066,-413.5,Pt2,,2021-03-09 14:18:26.918,Dn
LOOP4,Til layer-1a,4.093,-434.1,Pt1,,2021-03-09 14:18:27.732,Dn
LOOP4,Til layer-1a,4.109,-373.4,Pt2,,2021-03-09 14:18:28.546,Dn
LOOP4,Til layer-1a,4.135,-394.3,Pt1,,2021-03-09 14:18:29.349,Dn
LOOP4,Til layer-1a,4.152,-374.1,Pt2,,2021-03-09 14:18:30.149,Dn
LOOP4,Til layer-1a,4.177,-379.8,Pt1,,2021-03-09 14:18:31.006,Dn
LOOP4,Til layer-1a,4.194,-320.7,Pt2,,2021-03-09 14:18:31.780,Dn
LOOP4,Til layer-1a,4.21,-387.4,Pt1,,2021-03-09 14:18:32.597,Dn
LOOP4,Til layer-1a,4.235,-448.1,Pt2,,2021-03-09 14:18:33.397,Dn
LOOP4,Til layer-1a,4.252,-418.1,Pt1,,2021-03-09 14:18:34.213,Dn
LOOP4,Til layer-1a,4.269,-413.1,Pt2,,2021-03-09 14:18:35.029,Dn
LOOP4,Til layer-1a,4.285,-394.5,Pt1,,2021-03-09 14:18:35.845,Dn
LOOP4,Til layer-1a,4.295,-405.1,Pt2,,2021-03-09 14:18:36.645,Dn
LOOP4,Til layer-1a,4.311,-406.4,Pt1,,2021-03-09 14:18:37.471,Dn
LOOP4,Til layer-1a,4.328,-397.6,Pt2,,2021-03-09 14:18:38.277,Dn
LOOP4,Til layer-1a,4.332,-318.6,Pt2,,2021-03-09 14:19:22.100,Dn
LOOP4,Til layer-1a,4.332,-381.6,Pt1,,2021-03-09 14:19:22.973,Dn
LOOP4,Til layer-1a,4.336,-290.4,Pt2,,2021-03-09 14:19:23.733,Dn
LOOP4,Til layer-1a,4.337,-464.2,Pt1,,2021-03-09 14:19:24.533,Dn
LOOP4,Til layer-1a,4.34,-287.2,Pt2,,2021-03-09 14:19:25.364,Dn
LOOP4,Til layer-1a,4.353,-483.7,Pt1,,2021-03-09 14:19:26.166,Dn
LOOP4,Til layer-1a,4.37,-371.6,Pt2,,2021-03-09 14:19:26.985,Dn
LOOP4,Til layer-1a,4.386,-545.7,Pt1,,2021-03-09 14:19:27.786,Dn
LOOP4,Til layer-1a,4.404,-502.9,Pt2,,2021-03-09 14:19:28.610,Dn
LOOP4,Til layer-1a,4.429,-565.3,Pt1,,2021-03-09 14:19:29.426,Dn
LOOP4,Til layer-1a,4.454,-474.5,Pt2,,2021-03-09 14:19:30.226,Dn
LOOP4,Til layer-1a,4.479,-572.1,Pt1,,2021-03-09 14:19:31.042,Dn
LOOP4,Til layer-1a,4.504,-483.2,Pt2,,2021-03-09 14:19:31.858,Dn
LOOP4,Til layer-1a,4.537,-558.1,Pt1,,2021-03-09 14:19:32.691,Dn
LOOP4,Til layer-1a,4.557,-493.4,Pt2,,2021-03-09 14:19:33.474,Dn
LOOP4,Til layer-1a,4.591,-538.9,Pt1,,2021-03-09 14:19:34.290,Dn
LOOP4,Til layer-1a,4.617,-473.7,Pt2,,2021-03-09 14:19:35.106,Dn
LOOP4,Til layer-1a,4.642,-521.5,Pt1,,2021-03-09 14:19:35.906,Dn
LOOP4,Til layer-1a,4.676,-452.5,Pt2,,2021-03-09 14:19:36.798,Dn
LOOP4,Til layer-1a,4.7,-496.8,Pt1,,2021-03-09 14:19:37.538,Dn
LOOP4,Til layer-1a,4.726,-456.1,Pt2,,2021-03-09 14:19:38.354,Dn
LOOP4,Til layer-1a,4.759,-497.3,Pt1,,2021-03-09 14:19:39.154,Dn
LOOP4,Til layer-1a,4.792,-325.8,Pt2,,2021-03-09 14:19:39.995,Dn
LOOP4,Til layer-1a,4.825,-349.6,Pt1,,2021-03-09 14:19:40.821,Dn
LOOP4,Til layer-1a,4.854,-285.9,Pt2,,2021-03-09 14:19:41.602,Dn
LOOP4,Til layer-1a,4.888,-352.5,Pt1,,2021-03-09 14:19:42.402,Dn
LOOP4,Til layer-1a,4.913,-188.4,Pt2,,2021-03-09 14:19:43.205,Dn
LOOP4,Til layer-1a,4.948,-230.8,Pt1,,2021-03-09 14:19:44.036,Dn
LOOP4,Til layer-1a,4.975,-88.9,Pt2,,2021-03-09 14:19:44.820,Dn
LOOP4,Til layer-1a,5.009,-180.9,Pt1,,2021-03-09 14:19:45.648,Dn
